"UnderAttack","_availability","_confidentiality","_integrity","tick"
"true","false","true","true",385.0
"false","true","true","true",385.0
"false","true","true","true",385.0
"false","true","true","true",385.0
"false","true","true","true",386.0
"false","true","true","true",386.0
"false","true","true","true",386.0
"false","true","true","true",386.0
"false","true","true","true",386.0
"false","true","true","true",386.0
"false","true","true","true",386.0
"false","true","true","true",386.0
"false","true","true","true",386.0
"false","true","true","true",386.0
"false","true","true","true",386.0
"true","false","true","true",386.0
"false","true","true","true",386.0
"false","true","true","true",386.0
"false","true","true","true",386.0
"false","true","true","true",387.0
"false","true","true","true",387.0
"false","true","true","true",387.0
"false","true","true","true",387.0
"false","true","true","true",387.0
"false","true","true","true",387.0
"false","true","true","true",387.0
"false","true","true","true",387.0
"false","true","true","true",387.0
"false","true","true","true",387.0
"false","true","true","true",387.0
"true","false","true","true",387.0
"false","true","true","true",387.0
"false","true","true","true",387.0
"false","true","true","true",387.0
"false","true","true","true",388.0
"false","true","true","true",388.0
"false","true","true","true",388.0
"false","true","true","true",388.0
"false","true","true","true",388.0
"false","true","true","true",388.0
"false","true","true","true",388.0
"false","true","true","true",388.0
"false","true","true","true",388.0
"false","true","true","true",388.0
"false","true","true","true",388.0
"true","false","true","true",388.0
"false","true","true","true",388.0
"false","true","true","true",388.0
"false","true","true","true",388.0
"false","true","true","true",389.0
"false","true","true","true",389.0
"false","true","true","true",389.0
"false","true","true","true",389.0
"false","true","true","true",389.0
"false","true","true","true",389.0
"false","true","true","true",389.0
"false","true","true","true",389.0
"false","true","true","true",389.0
"false","true","true","true",389.0
"false","true","true","true",389.0
"true","false","true","true",389.0
"false","true","true","true",389.0
"false","true","true","true",389.0
"false","true","true","true",389.0
"false","true","true","true",390.0
"false","true","true","true",390.0
"false","true","true","true",390.0
"false","true","true","true",390.0
"false","true","true","true",390.0
"false","true","true","true",390.0
"false","true","true","true",390.0
"false","true","true","true",390.0
"false","true","true","true",390.0
"false","true","true","true",390.0
"false","true","true","true",390.0
"true","false","true","true",390.0
"false","true","true","true",390.0
"false","true","true","true",390.0
"false","true","true","true",390.0
"false","true","true","true",391.0
"false","true","true","true",391.0
"false","true","true","true",391.0
"false","true","true","true",391.0
"false","true","true","true",391.0
"false","true","true","true",391.0
"false","true","true","true",391.0
"false","true","true","true",391.0
"false","true","true","true",391.0
"false","true","true","true",391.0
"false","true","true","true",391.0
"true","false","true","true",391.0
"false","true","true","true",391.0
"false","true","true","true",391.0
"false","true","true","true",391.0
"false","true","true","true",392.0
"false","true","true","true",392.0
"false","true","true","true",392.0
"false","true","true","true",392.0
"false","true","true","true",392.0
"false","true","true","true",392.0
"false","true","true","true",392.0
"false","true","true","true",392.0
"false","true","true","true",392.0
"false","true","true","true",392.0
"false","true","true","true",392.0
"true","false","true","true",392.0
"false","true","true","true",392.0
"false","true","true","true",392.0
"false","true","true","true",392.0
"false","true","true","true",393.0
"false","true","true","true",393.0
"false","true","true","true",393.0
"false","true","true","true",393.0
"false","true","true","true",393.0
"false","true","true","true",393.0
"false","true","true","true",393.0
"false","true","true","true",393.0
"false","true","true","true",393.0
"false","true","true","true",393.0
"false","true","true","true",393.0
"true","false","true","true",393.0
"false","true","true","true",393.0
"false","true","true","true",393.0
"false","true","true","true",393.0
"false","true","true","true",394.0
"false","true","true","true",394.0
"false","true","true","true",394.0
"false","true","true","true",394.0
"false","true","true","true",394.0
"false","true","true","true",394.0
"false","true","true","true",394.0
"false","true","true","true",394.0
"false","true","true","true",394.0
"false","true","true","true",394.0
"false","true","true","true",394.0
"true","false","true","true",394.0
"false","true","true","true",394.0
"false","true","true","true",394.0
"false","true","true","true",394.0
"false","true","true","true",395.0
"false","true","true","true",395.0
"false","true","true","true",395.0
"false","true","true","true",395.0
"false","true","true","true",395.0
"false","true","true","true",395.0
"false","true","true","true",395.0
"false","true","true","true",395.0
"false","true","true","true",395.0
"false","true","true","true",395.0
"false","true","true","true",395.0
"true","false","true","true",395.0
"false","true","true","true",395.0
"false","true","true","true",395.0
"false","true","true","true",395.0
"false","true","true","true",396.0
"false","true","true","true",396.0
"false","true","true","true",396.0
"false","true","true","true",396.0
"false","true","true","true",396.0
"false","true","true","true",396.0
"false","true","true","true",396.0
"false","true","true","true",396.0
"false","true","true","true",396.0
"false","true","true","true",396.0
"false","true","true","true",396.0
"true","false","true","true",396.0
"false","true","true","true",396.0
"false","true","true","true",396.0
"false","true","true","true",396.0
"false","true","true","true",397.0
"false","true","true","true",397.0
"false","true","true","true",397.0
"false","true","true","true",397.0
"false","true","true","true",397.0
"false","true","true","true",397.0
"false","true","true","true",397.0
"false","true","true","true",397.0
"false","true","true","true",397.0
"false","true","true","true",397.0
"false","true","true","true",397.0
"true","false","true","true",397.0
"false","true","true","true",397.0
"false","true","true","true",397.0
"false","true","true","true",397.0
"false","true","true","true",398.0
"false","true","true","true",398.0
"false","true","true","true",398.0
"false","true","true","true",398.0
"false","true","true","true",398.0
"false","true","true","true",398.0
"false","true","true","true",398.0
"false","true","true","true",398.0
"false","true","true","true",398.0
"false","true","true","true",398.0
"false","true","true","true",398.0
"true","false","true","true",398.0
"false","true","true","true",398.0
"false","true","true","true",398.0
"false","true","true","true",398.0
"false","true","true","true",399.0
"false","true","true","true",399.0
"false","true","true","true",399.0
"false","true","true","true",399.0
"false","true","true","true",399.0
"false","true","true","true",399.0
"false","true","true","true",399.0
"false","true","true","true",399.0
"false","true","true","true",399.0
"false","true","true","true",399.0
"false","true","true","true",399.0
"true","false","true","true",399.0
"false","true","true","true",399.0
"false","true","true","true",399.0
"false","true","true","true",399.0
"false","true","true","true",400.0
"false","true","true","true",400.0
"false","true","true","true",400.0
"false","true","true","true",400.0
"false","true","true","true",400.0
"false","true","true","true",400.0
"false","true","true","true",400.0
"false","true","true","true",400.0
"false","true","true","true",400.0
"false","true","true","true",400.0
"false","true","true","true",400.0
"true","false","true","true",400.0
"false","true","true","true",400.0
"false","true","true","true",400.0
"false","true","true","true",400.0
"false","true","true","true",401.0
"false","true","true","true",401.0
"false","true","true","true",401.0
"false","true","true","true",401.0
"false","true","true","true",401.0
"false","true","true","true",401.0
"false","true","true","true",401.0
"false","true","true","true",401.0
"false","true","true","true",401.0
"false","true","true","true",401.0
"false","true","true","true",401.0
"true","false","true","true",401.0
"false","true","true","true",401.0
"false","true","true","true",401.0
"false","true","true","true",401.0
"false","true","true","true",402.0
"false","true","true","true",402.0
"false","true","true","true",402.0
"false","true","true","true",402.0
"false","true","true","true",402.0
"false","true","true","true",402.0
"false","true","true","true",402.0
"false","true","true","true",402.0
"false","true","true","true",402.0
"false","true","true","true",402.0
"false","true","true","true",402.0
"true","false","true","true",402.0
"false","true","true","true",402.0
"false","true","true","true",402.0
"false","true","true","true",402.0
"false","true","true","true",403.0
"false","true","true","true",403.0
"false","true","true","true",403.0
"false","true","true","true",403.0
"false","true","true","true",403.0
"false","true","true","true",403.0
"false","true","true","true",403.0
"false","true","true","true",403.0
"false","true","true","true",403.0
"false","true","true","true",403.0
"false","true","true","true",403.0
"true","false","true","true",403.0
"false","true","true","true",403.0
"false","true","true","true",403.0
"false","true","true","true",403.0
"false","true","true","true",404.0
"false","true","true","true",404.0
"false","true","true","true",404.0
"false","true","true","true",404.0
"false","true","true","true",404.0
"false","true","true","true",404.0
"false","true","true","true",404.0
"false","true","true","true",404.0
"false","true","true","true",404.0
"false","true","true","true",404.0
"false","true","true","true",404.0
"true","false","true","true",404.0
"false","true","true","true",404.0
"false","true","true","true",404.0
"false","true","true","true",404.0
"false","true","true","true",405.0
"false","true","true","true",405.0
"false","true","true","true",405.0
"false","true","true","true",405.0
"false","true","true","true",405.0
"false","true","true","true",405.0
"false","true","true","true",405.0
"false","true","true","true",405.0
"false","true","true","true",405.0
"false","true","true","true",405.0
"false","true","true","true",405.0
"true","false","true","true",405.0
"false","true","true","true",405.0
"false","true","true","true",405.0
"false","true","true","true",405.0
"false","true","true","true",406.0
"false","true","true","true",406.0
"false","true","true","true",406.0
"false","true","true","true",406.0
"false","true","true","true",406.0
"false","true","true","true",406.0
"false","true","true","true",406.0
"false","true","true","true",406.0
"false","true","true","true",406.0
"false","true","true","true",406.0
"false","true","true","true",406.0
"true","false","true","true",406.0
"false","true","true","true",406.0
"false","true","true","true",406.0
"false","true","true","true",406.0
"false","true","true","true",407.0
"false","true","true","true",407.0
"false","true","true","true",407.0
"false","true","true","true",407.0
"false","true","true","true",407.0
"false","true","true","true",407.0
"false","true","true","true",407.0
"false","true","true","true",407.0
"false","true","true","true",407.0
"false","true","true","true",407.0
"false","true","true","true",407.0
"true","false","true","true",407.0
"false","true","true","true",407.0
"false","true","true","true",407.0
"false","true","true","true",407.0
"false","true","true","true",408.0
"false","true","true","true",408.0
"false","true","true","true",408.0
"false","true","true","true",408.0
"false","true","true","true",408.0
"false","true","true","true",408.0
"false","true","true","true",408.0
"false","true","true","true",408.0
"false","true","true","true",408.0
"false","true","true","true",408.0
"false","true","true","true",408.0
"true","false","true","true",408.0
"false","true","true","true",408.0
"false","true","true","true",408.0
"false","true","true","true",408.0
"false","true","true","true",409.0
"false","true","true","true",409.0
"false","true","true","true",409.0
"false","true","true","true",409.0
"false","true","true","true",409.0
"false","true","true","true",409.0
"false","true","true","true",409.0
"false","true","true","true",409.0
"false","true","true","true",409.0
"false","true","true","true",409.0
"false","true","true","true",409.0
"true","false","true","true",409.0
"false","true","true","true",409.0
"false","true","true","true",409.0
"false","true","true","true",409.0
"false","true","true","true",410.0
"false","true","true","true",410.0
"false","true","true","true",410.0
"false","true","true","true",410.0
"false","true","true","true",410.0
"false","true","true","true",410.0
"false","true","true","true",410.0
"false","true","true","true",410.0
"false","true","true","true",410.0
"false","true","true","true",410.0
"false","true","true","true",410.0
"true","false","true","true",410.0
"false","true","true","true",410.0
"false","true","true","true",410.0
"false","true","true","true",410.0
"false","true","true","true",411.0
"false","true","true","true",411.0
"false","true","true","true",411.0
"false","true","true","true",411.0
"false","true","true","true",411.0
"false","true","true","true",411.0
"false","true","true","true",411.0
"false","true","true","true",411.0
"false","true","true","true",411.0
"false","true","true","true",411.0
"false","true","true","true",411.0
"true","false","true","true",411.0
"false","true","true","true",411.0
"false","true","true","true",411.0
"false","true","true","true",411.0
"false","true","true","true",412.0
"false","true","true","true",412.0
"false","true","true","true",412.0
"false","true","true","true",412.0
"false","true","true","true",412.0
"false","true","true","true",412.0
"false","true","true","true",412.0
"false","true","true","true",412.0
"false","true","true","true",412.0
"false","true","true","true",412.0
"false","true","true","true",412.0
"true","false","true","true",412.0
"false","true","true","true",412.0
"false","true","true","true",412.0
"false","true","true","true",412.0
"false","true","true","true",413.0
"false","true","true","true",413.0
"false","true","true","true",413.0
"false","true","true","true",413.0
"false","true","true","true",413.0
"false","true","true","true",413.0
"false","true","true","true",413.0
"false","true","true","true",413.0
"false","true","true","true",413.0
"false","true","true","true",413.0
"false","true","true","true",413.0
"true","false","true","true",413.0
"false","true","true","true",413.0
"false","true","true","true",413.0
"false","true","true","true",413.0
"false","true","true","true",414.0
"false","true","true","true",414.0
"false","true","true","true",414.0
"false","true","true","true",414.0
"false","true","true","true",414.0
"false","true","true","true",414.0
"false","true","true","true",414.0
"false","true","true","true",414.0
"false","true","true","true",414.0
"false","true","true","true",414.0
"false","true","true","true",414.0
"true","false","true","true",414.0
"false","true","true","true",414.0
"false","true","true","true",414.0
"false","true","true","true",414.0
"false","true","true","true",415.0
"false","true","true","true",415.0
"false","true","true","true",415.0
"false","true","true","true",415.0
"false","true","true","true",415.0
"false","true","true","true",415.0
"false","true","true","true",415.0
"false","true","true","true",415.0
"false","true","true","true",415.0
"false","true","true","true",415.0
"false","true","true","true",415.0
"true","false","true","true",415.0
"false","true","true","true",415.0
"false","true","true","true",415.0
"false","true","true","true",415.0
"false","true","true","true",416.0
"false","true","true","true",416.0
"false","true","true","true",416.0
"false","true","true","true",416.0
"false","true","true","true",416.0
"false","true","true","true",416.0
"false","true","true","true",416.0
"false","true","true","true",416.0
"false","true","true","true",416.0
"false","true","true","true",416.0
"false","true","true","true",416.0
"true","false","true","true",416.0
"false","true","true","true",416.0
"false","true","true","true",416.0
"false","true","true","true",416.0
"false","true","true","true",417.0
"false","true","true","true",417.0
"false","true","true","true",417.0
"false","true","true","true",417.0
"false","true","true","true",417.0
"false","true","true","true",417.0
"false","true","true","true",417.0
"false","true","true","true",417.0
"false","true","true","true",417.0
"false","true","true","true",417.0
"false","true","true","true",417.0
"true","false","true","true",417.0
"false","true","true","true",417.0
"false","true","true","true",417.0
"false","true","true","true",417.0
"false","true","true","true",418.0
"false","true","true","true",418.0
"false","true","true","true",418.0
"false","true","true","true",418.0
"false","true","true","true",418.0
"false","true","true","true",418.0
"false","true","true","true",418.0
"false","true","true","true",418.0
"false","true","true","true",418.0
"false","true","true","true",418.0
"false","true","true","true",418.0
"true","false","true","true",418.0
"false","true","true","true",418.0
"false","true","true","true",418.0
"false","true","true","true",418.0
"false","true","true","true",419.0
"false","true","true","true",419.0
"false","true","true","true",419.0
"false","true","true","true",419.0
"false","true","true","true",419.0
"false","true","true","true",419.0
"false","true","true","true",419.0
"false","true","true","true",419.0
"false","true","true","true",419.0
"false","true","true","true",419.0
"false","true","true","true",419.0
"true","false","true","true",419.0
"false","true","true","true",419.0
"false","true","true","true",419.0
"false","true","true","true",419.0
"false","true","true","true",420.0
"false","true","true","true",420.0
"false","true","true","true",420.0
"false","true","true","true",420.0
"false","true","true","true",420.0
"false","true","true","true",420.0
"false","true","true","true",420.0
"false","true","true","true",420.0
"false","true","true","true",420.0
"false","true","true","true",420.0
"false","true","true","true",420.0
"true","false","true","true",420.0
"false","true","true","true",420.0
"false","true","true","true",420.0
"false","true","true","true",420.0
"false","true","true","true",421.0
"false","true","true","true",421.0
"false","true","true","true",421.0
"false","true","true","true",421.0
"false","true","true","true",421.0
"false","true","true","true",421.0
"false","true","true","true",421.0
"false","true","true","true",421.0
"false","true","true","true",421.0
"false","true","true","true",421.0
"false","true","true","true",421.0
"true","false","true","true",421.0
"false","true","true","true",421.0
"false","true","true","true",421.0
"false","true","true","true",421.0
"false","true","true","true",422.0
"false","true","true","true",422.0
"false","true","true","true",422.0
"false","true","true","true",422.0
"false","true","true","true",422.0
"false","true","true","true",422.0
"false","true","true","true",422.0
"false","true","true","true",422.0
"false","true","true","true",422.0
"false","true","true","true",422.0
"false","true","true","true",422.0
"true","false","true","true",422.0
"false","true","true","true",422.0
"false","true","true","true",422.0
"false","true","true","true",422.0
"false","true","true","true",423.0
"false","true","true","true",423.0
"false","true","true","true",423.0
"false","true","true","true",423.0
"false","true","true","true",423.0
"false","true","true","true",423.0
"false","true","true","true",423.0
"false","true","true","true",423.0
"false","true","true","true",423.0
"false","true","true","true",423.0
"false","true","true","true",423.0
"true","false","true","true",423.0
"false","true","true","true",423.0
"false","true","true","true",423.0
"false","true","true","true",423.0
"false","true","true","true",424.0
"false","true","true","true",424.0
"false","true","true","true",424.0
"false","true","true","true",424.0
"false","true","true","true",424.0
"false","true","true","true",424.0
"false","true","true","true",424.0
"false","true","true","true",424.0
"false","true","true","true",424.0
"false","true","true","true",424.0
"false","true","true","true",424.0
"true","false","true","true",424.0
"false","true","true","true",424.0
"false","true","true","true",424.0
"false","true","true","true",424.0
"false","true","true","true",425.0
"false","true","true","true",425.0
"false","true","true","true",425.0
"false","true","true","true",425.0
"false","true","true","true",425.0
"false","true","true","true",425.0
"false","true","true","true",425.0
"false","true","true","true",425.0
"false","true","true","true",425.0
"false","true","true","true",425.0
"false","true","true","true",425.0
"true","false","true","true",425.0
"false","true","true","true",425.0
"false","true","true","true",425.0
"false","true","true","true",425.0
"false","true","true","true",426.0
"false","true","true","true",426.0
"false","true","true","true",426.0
"false","true","true","true",426.0
"false","true","true","true",426.0
"false","true","true","true",426.0
"false","true","true","true",426.0
"false","true","true","true",426.0
"false","true","true","true",426.0
"false","true","true","true",426.0
"false","true","true","true",426.0
"true","false","true","true",426.0
"false","true","true","true",426.0
"false","true","true","true",426.0
"false","true","true","true",426.0
"false","true","true","true",427.0
"false","true","true","true",427.0
"false","true","true","true",427.0
"false","true","true","true",427.0
"false","true","true","true",427.0
"false","true","true","true",427.0
"false","true","true","true",427.0
"false","true","true","true",427.0
"false","true","true","true",427.0
"false","true","true","true",427.0
"false","true","true","true",427.0
"true","false","true","true",427.0
"false","true","true","true",427.0
"false","true","true","true",427.0
"false","true","true","true",427.0
"false","true","true","true",428.0
"false","true","true","true",428.0
"false","true","true","true",428.0
"false","true","true","true",428.0
"false","true","true","true",428.0
"false","true","true","true",428.0
"false","true","true","true",428.0
"false","true","true","true",428.0
"false","true","true","true",428.0
"false","true","true","true",428.0
"false","true","true","true",428.0
"true","false","true","true",428.0
"false","true","true","true",428.0
"false","true","true","true",428.0
"false","true","true","true",428.0
"false","true","true","true",429.0
"false","true","true","true",429.0
"false","true","true","true",429.0
"false","true","true","true",429.0
"false","true","true","true",429.0
"false","true","true","true",429.0
"false","true","true","true",429.0
"false","true","true","true",429.0
"false","true","true","true",429.0
"false","true","true","true",429.0
"false","true","true","true",429.0
"true","false","true","true",429.0
"false","true","true","true",429.0
"false","true","true","true",429.0
"false","true","true","true",429.0
"false","true","true","true",430.0
"false","true","true","true",430.0
"false","true","true","true",430.0
"false","true","true","true",430.0
"false","true","true","true",430.0
"false","true","true","true",430.0
"false","true","true","true",430.0
"false","true","true","true",430.0
"false","true","true","true",430.0
"false","true","true","true",430.0
"false","true","true","true",430.0
"true","false","true","true",430.0
"false","true","true","true",430.0
"false","true","true","true",430.0
"false","true","true","true",430.0
"false","true","true","true",431.0
"false","true","true","true",431.0
"false","true","true","true",431.0
"false","true","true","true",431.0
"false","true","true","true",431.0
"false","true","true","true",431.0
"false","true","true","true",431.0
"false","true","true","true",431.0
"false","true","true","true",431.0
"false","true","true","true",431.0
"false","true","true","true",431.0
"true","false","true","true",431.0
"false","true","true","true",431.0
"false","true","true","true",431.0
"false","true","true","true",431.0
"false","true","true","true",432.0
"false","true","true","true",432.0
"false","true","true","true",432.0
"false","true","true","true",432.0
"false","true","true","true",432.0
"false","true","true","true",432.0
"false","true","true","true",432.0
"false","true","true","true",432.0
"false","true","true","true",432.0
"false","true","true","true",432.0
"false","true","true","true",432.0
"true","false","true","true",432.0
"false","true","true","true",432.0
"false","true","true","true",432.0
"false","true","true","true",432.0
"false","true","true","true",433.0
"false","true","true","true",433.0
"false","true","true","true",433.0
"false","true","true","true",433.0
"false","true","true","true",433.0
"false","true","true","true",433.0
"false","true","true","true",433.0
"false","true","true","true",433.0
"false","true","true","true",433.0
"false","true","true","true",433.0
"false","true","true","true",433.0
"true","false","true","true",433.0
"false","true","true","true",433.0
"false","true","true","true",433.0
"false","true","true","true",433.0
"false","true","true","true",434.0
"false","true","true","true",434.0
"false","true","true","true",434.0
"false","true","true","true",434.0
"false","true","true","true",434.0
"false","true","true","true",434.0
"false","true","true","true",434.0
"false","true","true","true",434.0
"false","true","true","true",434.0
"false","true","true","true",434.0
"false","true","true","true",434.0
"true","false","true","true",434.0
"false","true","true","true",434.0
"false","true","true","true",434.0
"false","true","true","true",434.0
"false","true","true","true",435.0
"false","true","true","true",435.0
"false","true","true","true",435.0
"false","true","true","true",435.0
"false","true","true","true",435.0
"false","true","true","true",435.0
"false","true","true","true",435.0
"false","true","true","true",435.0
"false","true","true","true",435.0
"false","true","true","true",435.0
"false","true","true","true",435.0
"true","false","true","true",435.0
"false","true","true","true",435.0
"false","true","true","true",435.0
"false","true","true","true",435.0
"false","true","true","true",436.0
"false","true","true","true",436.0
"false","true","true","true",436.0
"false","true","true","true",436.0
"false","true","true","true",436.0
"false","true","true","true",436.0
"false","true","true","true",436.0
"false","true","true","true",436.0
"false","true","true","true",436.0
"false","true","true","true",436.0
"false","true","true","true",436.0
"true","false","true","true",436.0
"false","true","true","true",436.0
"false","true","true","true",436.0
"false","true","true","true",436.0
"false","true","true","true",437.0
"false","true","true","true",437.0
"false","true","true","true",437.0
"false","true","true","true",437.0
"false","true","true","true",437.0
"false","true","true","true",437.0
"false","true","true","true",437.0
"false","true","true","true",437.0
"false","true","true","true",437.0
"false","true","true","true",437.0
"false","true","true","true",437.0
"true","false","true","true",437.0
"false","true","true","true",437.0
"false","true","true","true",437.0
"false","true","true","true",437.0
"false","true","true","true",438.0
"false","true","true","true",438.0
"false","true","true","true",438.0
"false","true","true","true",438.0
"false","true","true","true",438.0
"false","true","true","true",438.0
"false","true","true","true",438.0
"false","true","true","true",438.0
"false","true","true","true",438.0
"false","true","true","true",438.0
"false","true","true","true",438.0
"true","false","true","true",438.0
"false","true","true","true",438.0
"false","true","true","true",438.0
"false","true","true","true",438.0
"false","true","true","true",439.0
"false","true","true","true",439.0
"false","true","true","true",439.0
"false","true","true","true",439.0
"false","true","true","true",439.0
"false","true","true","true",439.0
"false","true","true","true",439.0
"false","true","true","true",439.0
"false","true","true","true",439.0
"false","true","true","true",439.0
"false","true","true","true",439.0
"true","false","true","true",439.0
"false","true","true","true",439.0
"false","true","true","true",439.0
"false","true","true","true",439.0
"false","true","true","true",440.0
"false","true","true","true",440.0
"false","true","true","true",440.0
"false","true","true","true",440.0
"false","true","true","true",440.0
"false","true","true","true",440.0
"false","true","true","true",440.0
"false","true","true","true",440.0
"false","true","true","true",440.0
"false","true","true","true",440.0
"false","true","true","true",440.0
"true","false","true","true",440.0
"false","true","true","true",440.0
"false","true","true","true",440.0
"false","true","true","true",440.0
"false","true","true","true",441.0
"false","true","true","true",441.0
"false","true","true","true",441.0
"false","true","true","true",441.0
"false","true","true","true",441.0
"false","true","true","true",441.0
"false","true","true","true",441.0
"false","true","true","true",441.0
"false","true","true","true",441.0
"false","true","true","true",441.0
"false","true","true","true",441.0
"true","false","true","true",441.0
"false","true","true","true",441.0
"false","true","true","true",441.0
"false","true","true","true",441.0
"false","true","true","true",442.0
"false","true","true","true",442.0
"false","true","true","true",442.0
"false","true","true","true",442.0
"false","true","true","true",442.0
"false","true","true","true",442.0
"false","true","true","true",442.0
"false","true","true","true",442.0
"false","true","true","true",442.0
"false","true","true","true",442.0
"false","true","true","true",442.0
"true","false","true","true",442.0
"false","true","true","true",442.0
"false","true","true","true",442.0
"false","true","true","true",442.0
"false","true","true","true",443.0
"false","true","true","true",443.0
"false","true","true","true",443.0
"false","true","true","true",443.0
"false","true","true","true",443.0
"false","true","true","true",443.0
"false","true","true","true",443.0
"false","true","true","true",443.0
"false","true","true","true",443.0
"false","true","true","true",443.0
"false","true","true","true",443.0
"true","false","true","true",443.0
"false","true","true","true",443.0
"false","true","true","true",443.0
"false","true","true","true",443.0
"false","true","true","true",444.0
"false","true","true","true",444.0
"false","true","true","true",444.0
"false","true","true","true",444.0
"false","true","true","true",444.0
"false","true","true","true",444.0
"false","true","true","true",444.0
"false","true","true","true",444.0
"false","true","true","true",444.0
"false","true","true","true",444.0
"false","true","true","true",444.0
"true","false","true","true",444.0
"false","true","true","true",444.0
"false","true","true","true",444.0
"false","true","true","true",444.0
"false","true","true","true",445.0
"false","true","true","true",445.0
"false","true","true","true",445.0
"false","true","true","true",445.0
"false","true","true","true",445.0
"false","true","true","true",445.0
"false","true","true","true",445.0
"false","true","true","true",445.0
"false","true","true","true",445.0
"false","true","true","true",445.0
"false","true","true","true",445.0
"true","false","true","true",445.0
"false","true","true","true",445.0
"false","true","true","true",445.0
"false","true","true","true",445.0
"false","true","true","true",446.0
"false","true","true","true",446.0
"false","true","true","true",446.0
"false","true","true","true",446.0
"false","true","true","true",446.0
"false","true","true","true",446.0
"false","true","true","true",446.0
"false","true","true","true",446.0
"false","true","true","true",446.0
"false","true","true","true",446.0
"false","true","true","true",446.0
"true","false","true","true",446.0
"false","true","true","true",446.0
"false","true","true","true",446.0
"false","true","true","true",446.0
"false","true","true","true",447.0
"false","true","true","true",447.0
"false","true","true","true",447.0
"false","true","true","true",447.0
"false","true","true","true",447.0
"false","true","true","true",447.0
"false","true","true","true",447.0
"false","true","true","true",447.0
"false","true","true","true",447.0
"false","true","true","true",447.0
"false","true","true","true",447.0
"true","false","true","true",447.0
"false","true","true","true",447.0
"false","true","true","true",447.0
"false","true","true","true",447.0
"false","true","true","true",448.0
"false","true","true","true",448.0
"false","true","true","true",448.0
"false","true","true","true",448.0
"false","true","true","true",448.0
"false","true","true","true",448.0
"false","true","true","true",448.0
"false","true","true","true",448.0
"false","true","true","true",448.0
"false","true","true","true",448.0
"false","true","true","true",448.0
"true","false","true","true",448.0
"false","true","true","true",448.0
"false","true","true","true",448.0
"false","true","true","true",448.0
"false","true","true","true",449.0
"false","true","true","true",449.0
"false","true","true","true",449.0
"false","true","true","true",449.0
"false","true","true","true",449.0
"false","true","true","true",449.0
"false","true","true","true",449.0
"false","true","true","true",449.0
"false","true","true","true",449.0
"false","true","true","true",449.0
"false","true","true","true",449.0
"true","false","true","true",449.0
"false","true","true","true",449.0
"false","true","true","true",449.0
"false","true","true","true",449.0
"false","true","true","true",450.0
"false","true","true","true",450.0
"false","true","true","true",450.0
"false","true","true","true",450.0
"false","true","true","true",450.0
"false","true","true","true",450.0
"false","true","true","true",450.0
"false","true","true","true",450.0
"false","true","true","true",450.0
"false","true","true","true",450.0
"false","true","true","true",450.0
"true","false","true","true",450.0
"false","true","true","true",450.0
"false","true","true","true",450.0
"false","true","true","true",450.0
"false","true","true","true",451.0
"false","true","true","true",451.0
"false","true","true","true",451.0
"false","true","true","true",451.0
"false","true","true","true",451.0
"false","true","true","true",451.0
"false","true","true","true",451.0
"false","true","true","true",451.0
"false","true","true","true",451.0
"false","true","true","true",451.0
"false","true","true","true",451.0
"true","false","true","true",451.0
"false","true","true","true",451.0
"false","true","true","true",451.0
"false","true","true","true",451.0
"false","true","true","true",452.0
"false","true","true","true",452.0
"false","true","true","true",452.0
"false","true","true","true",452.0
"false","true","true","true",452.0
"false","true","true","true",452.0
"false","true","true","true",452.0
"false","true","true","true",452.0
"false","true","true","true",452.0
"false","true","true","true",452.0
"false","true","true","true",452.0
"true","false","true","true",452.0
"false","true","true","true",452.0
"false","true","true","true",452.0
"false","true","true","true",452.0
"false","true","true","true",453.0
"false","true","true","true",453.0
"false","true","true","true",453.0
"false","true","true","true",453.0
"false","true","true","true",453.0
"false","true","true","true",453.0
"false","true","true","true",453.0
"false","true","true","true",453.0
"false","true","true","true",453.0
"false","true","true","true",453.0
"false","true","true","true",453.0
"true","false","true","true",453.0
"false","true","true","true",453.0
"false","true","true","true",453.0
"false","true","true","true",453.0
"false","true","true","true",454.0
"false","true","true","true",454.0
"false","true","true","true",454.0
"false","true","true","true",454.0
"false","true","true","true",454.0
"false","true","true","true",454.0
"false","true","true","true",454.0
"false","true","true","true",454.0
"false","true","true","true",454.0
"false","true","true","true",454.0
"false","true","true","true",454.0
"true","false","true","true",454.0
"false","true","true","true",454.0
"false","true","true","true",454.0
"false","true","true","true",454.0
"false","true","true","true",455.0
"false","true","true","true",455.0
"false","true","true","true",455.0
"false","true","true","true",455.0
"false","true","true","true",455.0
"false","true","true","true",455.0
"false","true","true","true",455.0
"false","true","true","true",455.0
"false","true","true","true",455.0
"false","true","true","true",455.0
"false","true","true","true",455.0
"true","false","true","true",455.0
"false","true","true","true",455.0
"false","true","true","true",455.0
"false","true","true","true",455.0
"false","true","true","true",456.0
"false","true","true","true",456.0
"false","true","true","true",456.0
"false","true","true","true",456.0
"false","true","true","true",456.0
"false","true","true","true",456.0
"false","true","true","true",456.0
"false","true","true","true",456.0
"false","true","true","true",456.0
"false","true","true","true",456.0
"false","true","true","true",456.0
"true","false","true","true",456.0
"false","true","true","true",456.0
"false","true","true","true",456.0
"false","true","true","true",456.0
"false","true","true","true",457.0
"false","true","true","true",457.0
"false","true","true","true",457.0
"false","true","true","true",457.0
"false","true","true","true",457.0
